title,artist,year,beats_per_minute_bpm,energy,danceability,loudness_db,liveness,valence,length_duration,acousticness,speechiness,popularity,top_genre_acoustic pop,top_genre_adult standards,top_genre_afropop,top_genre_alaska indie,top_genre_album rock,top_genre_alternative country,top_genre_alternative dance,top_genre_alternative hip hop,top_genre_alternative metal,top_genre_alternative pop,top_genre_alternative pop rock,top_genre_alternative rock,top_genre_arkansas country,top_genre_art pop,top_genre_art rock,top_genre_atl hip hop,top_genre_australian alternative rock,top_genre_australian americana,top_genre_australian dance,top_genre_australian indie folk,top_genre_australian pop,top_genre_australian psych,top_genre_australian rock,top_genre_austropop,top_genre_barbadian pop,top_genre_baroque pop,top_genre_basshall,top_genre_bebop,top_genre_belgian pop,top_genre_belgian rock,top_genre_big beat,top_genre_big room,top_genre_blues,top_genre_blues rock,top_genre_bow pop,top_genre_boy band,top_genre_brill building pop,top_genre_british alternative rock,top_genre_british folk,top_genre_british invasion,top_genre_british singer-songwriter,top_genre_british soul,top_genre_britpop,top_genre_bubblegum pop,top_genre_canadian folk,top_genre_canadian pop,top_genre_canadian rock,top_genre_candy pop,top_genre_carnaval limburg,top_genre_ccm,top_genre_celtic,top_genre_celtic punk,top_genre_celtic rock,top_genre_chamber pop,top_genre_chanson,top_genre_chicago soul,top_genre_christelijk,top_genre_classic canadian rock,top_genre_classic country pop,top_genre_classic italian pop,top_genre_classic rock,top_genre_classic schlager,top_genre_classic soul,top_genre_classic soundtrack,top_genre_classic uk pop,top_genre_classical rock,top_genre_compositional ambient,top_genre_contemporary country,top_genre_contemporary vocal jazz,top_genre_cyberpunk,top_genre_dance pop,top_genre_dance rock,top_genre_danish pop,top_genre_danish pop rock,top_genre_detroit hip hop,top_genre_disco,top_genre_diva house,top_genre_downtempo,top_genre_dutch americana,top_genre_dutch cabaret,top_genre_dutch hip hop,top_genre_dutch indie,top_genre_dutch metal,top_genre_dutch pop,top_genre_dutch prog,top_genre_dutch rock,top_genre_east coast hip hop,top_genre_edm,top_genre_electro,top_genre_electro house,top_genre_electronica,top_genre_electropop,top_genre_eurodance,top_genre_europop,top_genre_finnish metal,top_genre_folk,top_genre_folk-pop,top_genre_funk,top_genre_g funk,top_genre_gabba,top_genre_gangster rap,top_genre_garage rock,top_genre_german alternative rock,top_genre_german pop,top_genre_german pop rock,top_genre_glam metal,top_genre_glam rock,top_genre_happy hardcore,top_genre_hard rock,top_genre_hip pop,top_genre_icelandic indie,top_genre_indie anthem-folk,top_genre_indie pop,top_genre_irish pop,top_genre_irish rock,top_genre_irish singer-songwriter,top_genre_italian pop,top_genre_j-core,top_genre_la pop,top_genre_laboratorio,top_genre_latin,top_genre_latin alternative,top_genre_latin jazz,top_genre_levenslied,top_genre_mellow gold,top_genre_metropopolis,top_genre_modern folk rock,top_genre_modern rock,top_genre_motown,top_genre_nederpop,top_genre_neo mellow,top_genre_neo soul,top_genre_new wave pop,top_genre_operatic pop,top_genre_permanent wave,top_genre_pop,top_genre_pop punk,top_genre_punk,top_genre_reggae,top_genre_reggae fusion,top_genre_rock-and-roll,top_genre_scottish singer-songwriter,top_genre_soft rock,top_genre_stomp and holler,top_genre_streektaal,top_genre_trance,top_genre_uk pop,top_genre_yacht rock
Epic,Faith No More,0.523809523809522,0.8106508875739644,0.8865979381443299,0.3023255813953488,0.8,0.1134020618556701,0.23958333333333331,0.2302405498281787,0.020202020202020204,0.18867924528301888,0.6404494382022472,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Black Velvet,Alannah Myles,0.523809523809522,0.3195266272189349,0.35051546391752575,0.7558139534883721,0.68,0.09278350515463918,0.4583333333333333,0.2222222222222222,0.27272727272727276,0.01886792452830189,0.6741573033707865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
We Didn't Start the Fire,Billy Joel,0.523809523809522,0.6390532544378698,0.9690721649484536,0.7093023255813954,0.8800000000000001,0.3505154639175258,0.90625,0.2233676975945017,0.08080808080808081,0.056603773584905655,0.6966292134831461,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sowing The Seeds Of Love,Tears For Fears,0.523809523809522,0.7988165680473371,0.7938144329896907,0.12790697674418605,0.8,0.3505154639175258,0.6770833333333333,0.32531500572737687,0.010101010101010102,0.03773584905660377,0.5730337078651685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New York Minute,Don Henley,0.523809523809522,0.5621301775147929,0.26804123711340205,0.5232558139534884,0.6000000000000001,0.020618556701030927,0.09375,0.3459335624284078,0.33333333333333337,0.01886792452830189,0.4943820224719101,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,0.523809523809522,0.46153846153846156,0.8762886597938144,0.6511627906976745,0.92,0.2577319587628866,0.8854166666666666,0.22794959908361973,0.18181818181818182,0.01886792452830189,0.5168539325842697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lovesong,The Cure,0.523809523809522,0.6094674556213018,0.8041237113402062,0.5930232558139535,0.76,0.20618556701030927,0.8229166666666666,0.13402061855670103,0.3434343434343435,0.01886792452830189,0.550561797752809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monkey Gone to Heaven,Pixies,0.523809523809522,0.4674556213017751,0.3711340206185567,0.6395348837209303,0.6000000000000001,0.30927835051546393,0.59375,0.09621993127147765,0.020202020202020204,0.01886792452830189,0.5617977528089888,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Miracle - Remastered 2011,Queen,0.523809523809522,0.3254437869822485,0.6391752577319587,0.4418604651162791,0.8400000000000001,0.5463917525773195,0.53125,0.23825887743413515,0.16161616161616163,0.01886792452830189,0.24719101123595508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Invisible Man - Remastered 2011,Queen,0.523809523809522,0.49112426035502954,0.7835051546391752,0.6976744186046512,0.8,0.3195876288659794,0.5520833333333333,0.16609392898052694,0.19191919191919193,0.03773584905660377,0.4044943820224719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
If I Could Turn Back Time,Cher,0.523809523809522,0.4201183431952662,0.5567010309278351,0.6511627906976745,0.68,0.10309278350515465,0.48958333333333326,0.16838487972508592,0.24242424242424243,0.01886792452830189,0.6853932584269663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
